structure variable 	structure variable 
block upvalue 	block upvalue 
block loop 	block loop 
prototypes recursive 	prototypes recursive 
non 	non 
terminal functions 	terminal functions 
one found 	one found 
levels variable 	levels variable 
look current 	look current 
level local 	level local 
used 	used 
upval found 	upval found 
current level 	current level 
upper one 	upper one 
local upval 	local upval 
upvalue level 	upvalue level 
info 	info 
points name 	points name 
includes call 	includes call 
last exp 	last exp 
provides difference 	provides difference 
close last 	close last 
expression 	expression 
block either 	block either 
controls scope 	controls scope 
breaks never 	breaks never 
free registers 	free registers 
linked list 	linked list 
funcstates 	funcstates 
registers always 	registers always 
valid anchor 	valid anchor 
table constants 	table constants 
prototype avoid 	prototype avoid 
collected last 	collected last 
token 	token 
read anchored 	read anchored 
defunct function 	defunct function 
must reanchor 	must reanchor 
table prototype 	table prototype 
stack main 	stack main 
func 	func 
always vararg 	always vararg 
read first 	read first 
token grammar 	token grammar 
rules field 	rules field 
name skip 	name skip 
dot 	dot 
colon index 	colon index 
expr skip 	expr skip 
rules constructors 	rules constructors 
last list 	last list 
item read 	item read 
table 	table 
descriptor total 	descriptor total 
number record 	number record 
elements total 	elements total 
number elements 	number elements 
number elements 	number elements 
pending 	pending 
stored recfield 	stored recfield 
name exp 	name exp 
exp token 	exp token 
free registers 	free registers 
list item 	list item 
flush 	flush 
items pending 	items pending 
count last 	count last 
expression unknown 	expression unknown 
number elements 	number elements 
constructor yet 	constructor yet 
fix 	fix 
stack top 	stack top 
may listfields 	may listfields 
recfields expression 	recfields expression 
constructor item 	constructor item 
recfield constructor 	recfield constructor 
part 	part 
listfield initial 	listfield initial 
size initial 	size initial 
table size 	table size 
parlist param 	parlist param 
param parlist 	param parlist 
empty 	empty 
param name 	param name 
param use 	param use 
arg name 	arg name 
reserve parameters 	reserve parameters 
body parlist 	body parlist 
chunk 	chunk 
end explist 	end explist 
expr expr 	expr expr 
least one 	least one 
expression funcargs 	expression funcargs 
explist arg 	explist arg 
list 	list 
empty funcargs 	empty funcargs 
constructor funcargs 	constructor funcargs 
must use 	must use 
seminfo next 	seminfo next 
call 	call 
open call 	open call 
close last 	close last 
argument call 	argument call 
function arguments 	function arguments 
leaves unless 	leaves unless 
changed 	changed 
one result 	one result 
expression parsing 	expression parsing 
prefixexp name 	prefixexp name 
expr primaryexp 	expr primaryexp 
prefixexp name 	prefixexp name 
exp 	exp 
name funcargs 	name funcargs 
funcargs field 	funcargs field 
exp name 	exp name 
funcargs funcargs 	funcargs funcargs 
simpleexp number 	simpleexp number 
nil 	nil 
constructor function 	constructor function 
body primaryexp 	body primaryexp 
vararg need 	vararg need 
arg constructor 	arg constructor 
left priority 	left priority 
binary 	binary 
right priority 	right priority 
order opr 	order opr 
power concat 	power concat 
right associative 	right associative 
equality inequality 	equality inequality 
order 	order 
logical priority 	logical priority 
unary operators 	unary operators 
subexpr simpleexp 	subexpr simpleexp 
unop subexpr 	unop subexpr 
binop subexpr 	binop subexpr 
binop 	binop 
binary priority 	binary priority 
higher limit 	higher limit 
expand operators 	expand operators 
priorities higher 	priorities higher 
limit read 	limit read 
sub 	sub 
expression higher 	expression higher 
priority first 	priority first 
untreated rules 	untreated rules 
statements block 	statements block 
chunk structure 	chunk structure 
chain 	chain 
variables left 	variables left 
hand side 	hand side 
assignment variable 	assignment variable 
local upvalue 	local upvalue 
indexed check 	indexed check 
whether 	whether 
assignment local 	assignment local 
variable local 	variable local 
variable needed 	variable needed 
previous assignment 	previous assignment 
table save 	table save 
original 	original 
local safe 	local safe 
place use 	place use 
safe copy 	safe copy 
previous assignment 	previous assignment 
eventual position 	eventual position 
save 	save 
local variable 	local variable 
conflict previous 	conflict previous 
assignment use 	assignment use 
safe copy 	safe copy 
conflict previous 	conflict previous 
assignment 	assignment 
use safe 	use safe 
copy make 	copy make 
copy assignment 	copy assignment 
primaryexp assignment 	primaryexp assignment 
assignment explist 	assignment explist 
extra 	extra 
values close 	values close 
last expression 	last expression 
avoid assignment 	avoid assignment 
cond exp 	cond exp 
read condition 	read condition 
falses 	falses 
equal whilestat 	equal whilestat 
cond block 	cond block 
end skip 	end skip 
conditions finish 	conditions finish 
loop repeatstat 	loop repeatstat 
repeat 	repeat 
block cond 	block cond 
loop block 	loop block 
scope block 	scope block 
skip repeat 	skip repeat 
read condition 	read condition 
inside 	inside 
scope block 	scope block 
upvalues finish 	upvalues finish 
scope close 	scope close 
loop complete 	loop complete 
semantics upvalues 	semantics upvalues 
condition 	condition 
finish scope 	finish scope 
repeat finish 	repeat finish 
loop forbody 	loop forbody 
block control 	block control 
variables scope 	variables scope 
declared 	declared 
variables end 	variables end 
scope declared 	scope declared 
variables pretend 	variables pretend 
starts loop 	starts loop 
fornum name 	fornum name 
exp 	exp 
exp exp 	exp exp 
forbody initial 	forbody initial 
limit optional 	limit optional 
step step 	step step 
forlist name 	forlist name 
name 	name 
explist forbody 	explist forbody 
create control 	create control 
variables create 	variables create 
declared variables 	declared variables 
extra space 	extra space 
call 	call 
generator forstat 	generator forstat 
fornum forlist 	fornum forlist 
end scope 	end scope 
loop control 	loop control 
variables skip 	variables skip 
first 	first 
variable name 	variable name 
loop scope 	loop scope 
jumps point 	jumps point 
test block 	test block 
elseif cond 	elseif cond 
block 	block 
skip elseif 	skip elseif 
part ifstat 	part ifstat 
cond block 	cond block 
elseif cond 	elseif cond 
block block 	block block 
end 	end 
cond block 	cond block 
elseif cond 	elseif cond 
block skip 	block skip 
patch correct 	patch correct 
line info 	line info 
part 	part 
debug information 	debug information 
see variable 	see variable 
point stat 	point stat 
local name 	local name 
name explist 	name explist 
funcname 	funcname 
name field 	name field 
name funcstat 	name funcstat 
function funcname 	function funcname 
body skip 	body skip 
function definition 	function definition 
happens 	happens 
first line 	first line 
stat func 	stat func 
assignment stat 	assignment stat 
func call 	func call 
statement uses 	statement uses 
results 	results 
stat assignment 	stat assignment 
stat explist 	stat explist 
registers returned 	registers returned 
values skip 	values skip 
values optional 	values optional 
values 	values 
tail call 	tail call 
values one 	values one 
single values 	single values 
must stack 	must stack 
active values 	active values 
may 	may 
needed error 	needed error 
messages stat 	messages stat 
ifstat stat 	ifstat stat 
whilestat stat 	whilestat stat 
block end 	block end 
skip 	skip 
stat forstat 	stat forstat 
stat repeatstat 	stat repeatstat 
stat funcstat 	stat funcstat 
stat localstat 	stat localstat 
skip local 	skip local 
local 	local 
function stat 	function stat 
retstat must 	retstat must 
last statement 	last statement 
stat breakstat 	stat breakstat 
skip must 	skip must 
last 	last 
statement avoid 	statement avoid 
warnings chunk 	warnings chunk 
stat free 	stat free 
registers lparser.h 	registers lparser.h 
buff name 	buff name 
lparser 	lparser 
roberto exp 	roberto exp 
lua parser 	lua parser 
see copyright 	see copyright 
notice lua 	notice lua 
expression descriptor 	expression descriptor 
info 	info 
index constant 	index constant 
nval numerical 	nval numerical 
info local 	info local 
info index 	info index 
upvalue upvalues 	upvalue upvalues 
info 	info 
index table 	index table 
aux index 	aux index 
name info 	name info 
table aux 	table aux 
index info 	index info 
instruction 	instruction 
info instruction 	info instruction 
info result 	info result 
info instruction 	info instruction 
info instruction 	info instruction 
patch list 	patch list 
exit 	exit 
patch list 	patch list 
exit defined 	exit defined 
lparser state 	lparser state 
needed generate 	needed generate 
code given 	code given 
function 	function 
current function 	current function 
header table 	header table 
find reuse 	find reuse 
elements enclosing 	elements enclosing 
function lexical 	function lexical 
state 	state 
copy lua 	copy lua 
state chain 	state chain 
current blocks 	current blocks 
next position 	next position 
code equivalent 	code equivalent 
ncode 	ncode 
last jump 	last jump 
target list 	target list 
pending jumps 	pending jumps 
first free 	first free 
number elements 	number elements 
number 	number 
elements number 	elements number 
elements locvars 	elements locvars 
number active 	number active 
local variables 	local variables 
upvalues declared 	upvalues declared 
variable 	variable 
stack lstate.c 	stack lstate.c 
lua newvector 	lua newvector 
lua newvector 	lua newvector 
setnilvalue lua 	setnilvalue lua 
freearray lua 	freearray lua 
freearray 	freearray 
unused stack 	unused stack 
init sethvalue 	init sethvalue 
lua sethvalue 	lua sethvalue 
registry lua 	registry lua 
lua resize 	lua resize 
lua 	lua 
init lua 	init lua 
init lua 	init lua 
fix lua 	fix lua 
newliteral resethookcount 	newliteral resethookcount 
setnilvalue lua 	setnilvalue lua 
close 	close 
lua freeall 	lua freeall 
lua obj 	lua obj 
gco lua 	gco lua 
lua freearray 	lua freearray 
lua freebuffer 	lua freebuffer 
freestack 	freestack 
lua frealloc 	lua frealloc 
fromstate state 	fromstate state 
size tostate 	size tostate 
lua malloc 	lua malloc 
state size 	state size 
lua 	lua 
link obj 	link obj 
gco preinit 	gco preinit 
state stack 	state stack 
init setobj 	init setobj 
resethookcount lua 	resethookcount lua 
iswhite 	iswhite 
obj gco 	obj gco 
lua close 	lua close 
lua luai 	lua luai 
userstatefree freestack 	userstatefree freestack 
lua freemem 	lua freemem 
fromstate 	fromstate 
state size 	state size 
state size 	state size 
tostate bit 	tostate bit 
mask lua 	mask lua 
white bits 	white bits 
preinit 	preinit 
state setnilvalue 	state setnilvalue 
registry lua 	registry lua 
initbuffer obj 	initbuffer obj 
gco lua 	gco lua 
rawrunprotected close 	rawrunprotected close 
state 	state 
luai userstateopen 	luai userstateopen 
unused lua 	unused lua 
call gctm 	call gctm 
lua lua 	lua lua 
close lua 	close lua 
separateudata 	separateudata 
lua rawrunprotected 	lua rawrunprotected 
lua luai 	lua luai 
userstateclose close 	userstateclose close 
state lstate 	state lstate 
roberto exp 	roberto exp 
state 	state 
see copyright 	see copyright 
notice lua 	notice lua 
main combines 	main combines 
state state 	state state 
initialize call 	initialize call 
info 	info 
initialize stack 	initialize stack 
initialize first 	initialize first 
function entry 	function entry 
open parts 	open parts 
may cause 	may cause 
memory 	memory 
allocation errors 	allocation errors 
init stack 	init stack 
table globals 	table globals 
registry initial 	registry initial 
size table 	size table 
close 	close 
upvalues collect 	upvalues collect 
objects init 	objects init 
stack share 	stack share 
table globals 	table globals 
close upvalues 	close upvalues 
mark 	mark 
unfinished state 	unfinished state 
memory allocation 	memory allocation 
error free 	error free 
state call 	state call 
metamethods udata 	metamethods udata 
main 	main 
closed close 	closed close 
upvalues separate 	upvalues separate 
udata metamethods 	udata metamethods 
error function 	error function 
metamethods repeat 	metamethods repeat 
errors 	errors 
lstate.h status 	lstate.h status 
top savedpc 	top savedpc 
stack last 	stack last 
stack end 	stack end 
stacksize size 	stacksize size 
ccalls 	ccalls 
ccalls hookmask 	ccalls hookmask 
allowhook basehookcount 	allowhook basehookcount 
hookcount hook 	hookcount hook 
env openupval 	env openupval 
gclist error 	gclist error 
jmp 	jmp 
errfunc gch 	errfunc gch 
lstate roberto 	lstate roberto 
exp state 	exp state 
see copyright 	see copyright 
notice lua 	notice lua 
defined 	defined 
ldo table 	ldo table 
globals registry 	globals registry 
extra stack 	extra stack 
space handle 	space handle 
calls extras 	calls extras 
number 	number 
elements informations 	elements informations 
call function 	call function 
function index 	function index 
stack top 	stack top 
function expected 	function expected 
number 	number 
results function 	results function 
number tail 	number tail 
calls lost 	calls lost 
entry state 	entry state 
shared threads 	shared threads 
state 	state 
hash table 	hash table 
function reallocate 	function reallocate 
memory auxiliary 	memory auxiliary 
data frealloc 	data frealloc 
state garbage 	state garbage 
collector 	collector 
position sweep 	position sweep 
strt list 	strt list 
collectable objects 	collectable objects 
position sweep 	position sweep 
rootgc list 	rootgc list 
gray 	gray 
objects list 	objects list 
objects traversed 	objects traversed 
atomically list 	atomically list 
weak tables 	weak tables 
cleared last 	cleared last 
element 	element 
list userdata 	list userdata 
temporary buffer 	temporary buffer 
concatentation number 	concatentation number 
bytes currently 	bytes currently 
allocated estimate 	allocated estimate 
number 	number 
bytes actually 	bytes actually 
use much 	use much 
behind schedule 	behind schedule 
size pause 	size pause 
successive granularity 	successive granularity 
called 	called 
unprotected errors 	unprotected errors 
head linked 	head linked 
list open 	list open 
upvalues metatables 	upvalues metatables 
basic types 	basic types 
tag 	tag 
method names 	method names 
per state 	per state 
first free 	first free 
slot stack 	slot stack 
current 	current 
function call 	function call 
info current 	info current 
function savedpc 	function savedpc 
current function 	current function 
last free 	last free 
slot 	slot 
stack stack 	stack stack 
points end 	points end 
call info 	call info 
size number 	size number 
nested calls 	nested calls 
nested 	nested 
calls resuming 	calls resuming 
coroutine table 	coroutine table 
globals temporary 	globals temporary 
place environments 	place environments 
list open 	list open 
upvalues 	upvalues 
stack current 	stack current 
error recover 	error recover 
point current 	point current 
error handling 	error handling 
function stack 	function stack 
index 	index 
collectable objects 	collectable objects 
macros convert 	macros convert 
specific macro 	specific macro 
convert lua 	convert lua 
lstring.c newsize 	lstring.c newsize 
newhash 	newhash 
next str 	next str 
str step 	str step 
lua newvector 	lua newvector 
gco lmod 	gco lmod 
lua cast 	lua cast 
lmod 	lmod 
lua freearray 	lua freearray 
lua toobig 	lua toobig 
cast lua 	cast lua 
malloc lua 	malloc lua 
white memcpy 	white memcpy 
lmod 	lmod 
obj gco 	obj gco 
cast lua 	cast lua 
resize lmod 	resize lmod 
rawgco memcmp 	rawgco memcmp 
getstr isdead 	getstr isdead 
changewhite 	changewhite 
newlstr lua 	newlstr lua 
toobig cast 	toobig cast 
lua malloc 	lua malloc 
lua white 	lua white 
obj gco 	obj gco 
lstring 	lstring 
roberto exp 	roberto exp 
table keeps 	table keeps 
handled lua 	handled lua 
see copyright 	see copyright 
notice lua 	notice lua 
cannot 	cannot 
resize traverse 	resize traverse 
rehash node 	rehash node 
list save 	list save 
next position 	next position 
chain ending 	chain ending 
chain 	chain 
entry crowded 	entry crowded 
seed hash 	seed hash 
chars compute 	chars compute 
hash may 	hash may 
dead found 	dead found 
finalized 	finalized 
chain udata 	chain udata 
list main 	list main 
lstring.h newsize 	lstring.h newsize 
str lstring 	str lstring 
roberto exp 	roberto exp 
table 	table 
keep handled 	keep handled 
lua see 	lua see 
copyright notice 	copyright notice 
lua lstrlib.c 	lua lstrlib.c 
pos len 	pos len 
start 	start 
end posi 	end posi 
pose size 	pose size 
level res 	level res 
sig cont 	sig cont 
res res 	res res 
res 	res 
level res 	level res 
len previous 	len previous 
res init 	res init 
nlevels find 	nlevels find 
init anchor 	init anchor 
res 	res 
src newstart 	src newstart 
news srcl 	news srcl 
src max 	src max 
anchor arg 	anchor arg 
strfrmt form 	strfrmt form 
form 	form 
spec top 	spec top 
arg sfl 	arg sfl 
strfrmt strfrmt 	strfrmt strfrmt 
end form 	end form 
buff strlib 	buff strlib 
lua 	lua 
checklstring lua 	checklstring lua 
pushinteger lua 	pushinteger lua 
checklstring posrelat 	checklstring posrelat 
lua checkinteger 	lua checkinteger 
posrelat lua 	posrelat lua 
optinteger 	optinteger 
lua pushlstring 	lua pushlstring 
lua pushliteral 	lua pushliteral 
lua checklstring 	lua checklstring 
lua buffinit 	lua buffinit 
lua addchar 	lua addchar 
lua 	lua 
pushresult lua 	pushresult lua 
checklstring lua 	checklstring lua 
buffinit lua 	buffinit lua 
addchar tolower 	addchar tolower 
uchar lua 	uchar lua 
pushresult 	pushresult 
lua checklstring 	lua checklstring 
lua buffinit 	lua buffinit 
lua addchar 	lua addchar 
toupper uchar 	toupper uchar 
lua pushresult 	lua pushresult 
lua 	lua 
checklstring lua 	checklstring lua 
checkint lua 	checkint lua 
buffinit lua 	buffinit lua 
addlstring lua 	addlstring lua 
pushresult lua 	pushresult lua 
checklstring 	checklstring 
posrelat lua 	posrelat lua 
optinteger posrelat 	optinteger posrelat 
lua optinteger 	lua optinteger 
lua error 	lua error 
lua checkstack 	lua checkstack 
lua 	lua 
pushinteger uchar 	pushinteger uchar 
lua gettop 	lua gettop 
lua buffinit 	lua buffinit 
lua checkint 	lua checkint 
lua argcheck 	lua argcheck 
uchar 	uchar 
lua addchar 	lua addchar 
uchar lua 	uchar lua 
pushresult lua 	pushresult lua 
addlstring lua 	addlstring lua 
checktype lua 	checktype lua 
settop 	settop 
lua buffinit 	lua buffinit 
lua dump 	lua dump 
lua error 	lua error 
lua pushresult 	lua pushresult 
lua error 	lua error 
lua 	lua 
error lua 	error lua 
error lua 	error lua 
lua error 	lua error 
lua tolower 	lua tolower 
isalpha iscntrl 	isalpha iscntrl 
isdigit 	isdigit 
islower ispunct 	islower ispunct 
isspace isupper 	isspace isupper 
isalnum isxdigit 	isalnum isxdigit 
islower match 	islower match 
uchar uchar 	uchar uchar 
uchar 	uchar 
uchar match 	uchar match 
uchar matchbracketclass 	uchar matchbracketclass 
uchar lua 	uchar lua 
error singlematch 	error singlematch 
uchar match 	uchar match 
match 	match 
singlematch uchar 	singlematch uchar 
lua error 	lua error 
match capture 	match capture 
close match 	close match 
check capture 	check capture 
size 	size 
memcmp start 	memcmp start 
capture start 	capture start 
capture end 	capture end 
capture matchbalance 	capture matchbalance 
lua error 	lua error 
lua 	lua 
lua classend 	lua classend 
matchbracketclass uchar 	matchbracketclass uchar 
matchbracketclass uchar 	matchbracketclass uchar 
isdigit uchar 	isdigit uchar 
match capture 	match capture 
uchar 	uchar 
classend singlematch 	classend singlematch 
uchar match 	uchar match 
max expand 	max expand 
max expand 	max expand 
min expand 	min expand 
memchr 	memchr 
memcmp lua 	memcmp lua 
pushlstring lua 	pushlstring lua 
error lua 	error lua 
error lua 	error lua 
pushinteger lua 	pushinteger lua 
pushlstring 	pushlstring 
lua checkstack 	lua checkstack 
push onecapture 	push onecapture 
lua checklstring 	lua checklstring 
lua checklstring 	lua checklstring 
posrelat lua 	posrelat lua 
optinteger 	optinteger 
size lua 	size lua 
toboolean strpbrk 	toboolean strpbrk 
lmemfind lua 	lmemfind lua 
pushinteger lua 	pushinteger lua 
pushinteger match 	pushinteger match 
lua 	lua 
pushinteger lua 	pushinteger lua 
pushinteger push 	pushinteger push 
captures push 	captures push 
captures lua 	captures lua 
pushnil str 	pushnil str 
find 	find 
aux str 	aux str 
find aux 	find aux 
lua tolstring 	lua tolstring 
lua upvalueindex 	lua upvalueindex 
lua tostring 	lua tostring 
lua 	lua 
upvalueindex lua 	upvalueindex lua 
tointeger lua 	tointeger lua 
upvalueindex match 	upvalueindex match 
lua pushinteger 	lua pushinteger 
lua replace 	lua replace 
lua 	lua 
upvalueindex push 	upvalueindex push 
captures lua 	captures lua 
checkstring lua 	checkstring lua 
checkstring lua 	checkstring lua 
settop lua 	settop lua 
pushinteger 	pushinteger 
lua pushcclosure 	lua pushcclosure 
lua error 	lua error 
lua lua 	lua lua 
lua tolstring 	lua tolstring 
lua addchar 	lua addchar 
isdigit 	isdigit 
uchar lua 	uchar lua 
addchar lua 	addchar lua 
addlstring push 	addlstring push 
onecapture lua 	onecapture lua 
addvalue lua 	addvalue lua 
type 	type 
lua pushvalue 	lua pushvalue 
push captures 	push captures 
lua call 	lua call 
push onecapture 	push onecapture 
lua gettable 	lua gettable 
lua 	lua 
toboolean lua 	toboolean lua 
pop lua 	pop lua 
pushlstring lua 	pushlstring lua 
isstring lua 	isstring lua 
error lua 	error lua 
lua 	lua 
addvalue lua 	addvalue lua 
checklstring lua 	checklstring lua 
checkstring lua 	checkstring lua 
type lua 	type lua 
optint lua 	optint lua 
argcheck 	argcheck 
lua buffinit 	lua buffinit 
match lua 	match lua 
addchar lua 	addchar lua 
addlstring lua 	addlstring lua 
pushresult lua 	pushresult lua 
pushinteger 	pushinteger 
lua checklstring 	lua checklstring 
lua addchar 	lua addchar 
lua addchar 	lua addchar 
lua addchar 	lua addchar 
lua addlstring 	lua addlstring 
lua 	lua 
addlstring lua 	addlstring lua 
addchar lua 	addchar lua 
addchar strchr 	addchar strchr 
size lua 	size lua 
error isdigit 	error isdigit 
uchar 	uchar 
isdigit uchar 	isdigit uchar 
isdigit uchar 	isdigit uchar 
isdigit uchar 	isdigit uchar 
isdigit uchar 	isdigit uchar 
lua error 	lua error 
strncpy 	strncpy 
strlen strcpy 	strlen strcpy 
lua gettop 	lua gettop 
lua checklstring 	lua checklstring 
lua buffinit 	lua buffinit 
lua addchar 	lua addchar 
lua 	lua 
addchar lua 	addchar lua 
argerror scanformat 	argerror scanformat 
sprintf lua 	sprintf lua 
checknumber addintlen 	checknumber addintlen 
sprintf lua 	sprintf lua 
checknumber 	checknumber 
addintlen sprintf 	addintlen sprintf 
lua checknumber 	lua checknumber 
sprintf lua 	sprintf lua 
checknumber addquoted 	checknumber addquoted 
lua checklstring 	lua checklstring 
strchr 	strchr 
lua pushvalue 	lua pushvalue 
lua addvalue 	lua addvalue 
sprintf lua 	sprintf lua 
error lua 	error lua 
lua lua 	lua lua 
addlstring 	addlstring 
strlen lua 	strlen lua 
pushresult lua 	pushresult lua 
createtable lua 	createtable lua 
pushliteral lua 	pushliteral lua 
pushvalue lua 	pushvalue lua 
setmetatable 	setmetatable 
lua pop 	lua pop 
lua pushvalue 	lua pushvalue 
lua setfield 	lua setfield 
lua pop 	lua pop 
lua lua 	lua lua 
getfield 	getfield 
lua setfield 	lua setfield 
createmetatable lstrlib 	createmetatable lstrlib 
roberto exp 	roberto exp 
standard library 	standard library 
operations pattern 	operations pattern 
matching 	matching 
see copyright 	see copyright 
notice lua 	notice lua 
macro unsign 	macro unsign 
character relative 	character relative 
position negative 	position negative 
means 	means 
back end 	back end 
empty interval 	empty interval 
values overflow 	values overflow 
number arguments 	number arguments 
pattern matching 	pattern matching 
init 	init 
source end 	source end 
source total 	source total 
number captures 	number captures 
finished unfinished 	finished unfinished 
look skip 	look skip 
escapes 	escapes 
skip matches 	skip matches 
ends balance 	ends balance 
counts maximum 	counts maximum 
expand item 	expand item 
keeps trying 	keeps trying 
match 	match 
maximum repetitions 	maximum repetitions 
didn match 	didn match 
reduce repetition 	reduce repetition 
one repetition 	one repetition 
match failed 	match failed 
undo 	undo 
capture close 	capture close 
capture match 	capture match 
failed undo 	failed undo 
capture optimize 	capture optimize 
tail recursion 	tail recursion 
start 	start 
capture position 	capture position 
capture end 	capture end 
capture balanced 	capture balanced 
match frontier 	match frontier 
points next 	points next 
match 	match 
capture results 	capture results 
match end 	match end 
pattern match 	pattern match 
succeeded last 	succeeded last 
pattern check 	pattern check 
end 	end 
pattern item 	pattern item 
points next 	points next 
optional match 	optional match 
repetitions repetitions 	repetitions repetitions 
repetitions minimum 	repetitions minimum 
match 	match 
empty everywhere 	empty everywhere 
avoids negative 	avoids negative 
search inside 	search inside 
memchr cannot 	memchr cannot 
found already 	found already 
correct 	correct 
found level 	found level 
whole match 	whole match 
number pushed 	number pushed 
request special 	request special 
characters plain 	characters plain 
search 	search 
start end 	start end 
found empty 	found empty 
match least 	match least 
one position 	one position 
found skip 	found skip 
esc 	esc 
capture accumulated 	capture accumulated 
result nil 	result nil 
keep original 	keep original 
text result 	text result 
accumulator non 	accumulator non 
empty 	empty 
match skip 	match skip 
number substitutions 	number substitutions 
maximum size 	maximum size 
formatted item 	formatted item 
len format 	len format 
valid 	valid 
flags format 	flags format 
specification maximum 	specification maximum 
size format 	size format 
specification accounts 	specification accounts 
plus 	plus 
margin error 	margin error 
skip flags 	skip flags 
skip width 	skip width 
digits skip 	digits skip 
precision digits 	precision digits 
format 	format 
item store 	item store 
format store 	format store 
formatted item 	formatted item 
skip addsize 	skip addsize 
end precision 	end precision 
formatted 	formatted 
keep original 	keep original 
skip addsize 	skip addsize 
end also 	end also 
treat cases 	treat cases 
llh create 	llh create 
metatable 	metatable 
dummy metatable 	dummy metatable 
pop dummy 	pop dummy 
library index 	library index 
metamethod pop 	metamethod pop 
metatable open 	metatable open 
library 	library 
ltable.c dummynode 	ltable.c dummynode 
key key 	key key 
key key 	key key 
nums narray 	nums narray 
twotoi key 	twotoi key 
nums 	nums 
nums ttlg 	nums ttlg 
ause lim 	ause lim 
nums pnasize 	nums pnasize 
totaluse ause 	totaluse ause 
size size 	size size 
lsize 	lsize 
nasize nhsize 	nasize nhsize 
oldasize oldhsize 	oldasize oldhsize 
nold old 	nold old 
nasize nsize 	nasize nsize 
nasize nums 	nasize nums 
totaluse 	totaluse 
narray nhash 	narray nhash 
key othern 	key othern 
key key 	key key 
key key 	key key 
key key 	key key 
key 	key 
luai numeq 	luai numeq 
gnode memcpy 	gnode memcpy 
hashmod ttype 	hashmod ttype 
hashnum nvalue 	hashnum nvalue 
hashstr rawtsvalue 	hashstr rawtsvalue 
hashboolean 	hashboolean 
bvalue hashpointer 	bvalue hashpointer 
pvalue hashpointer 	pvalue hashpointer 
gcvalue ttisnumber 	gcvalue ttisnumber 
nvalue lua 	nvalue lua 
number luai 	number luai 
numeq 	numeq 
cast num 	cast num 
ttisnil arrayindex 	ttisnil arrayindex 
mainposition lua 	mainposition lua 
rawequal obj 	rawequal obj 
key tval 	key tval 
ttype 	ttype 
gkey iscollectable 	gkey iscollectable 
gcvalue gkey 	gcvalue gkey 
gcvalue cast 	gcvalue cast 
gnode gnext 	gnode gnext 
lua runerror 	lua runerror 
lua 	lua 
findindex ttisnil 	findindex ttisnil 
setnvalue cast 	setnvalue cast 
num setobj 	num setobj 
sizenode ttisnil 	sizenode ttisnil 
gval gnode 	gval gnode 
setobj 	setobj 
key tval 	key tval 
gnode setobj 	gnode setobj 
gval gnode 	gval gnode 
lua arrayindex 	lua arrayindex 
ceillog ttisnil 	ceillog ttisnil 
sizenode 	sizenode 
ttisnil gval 	ttisnil gval 
countint key 	countint key 
tval lua 	tval lua 
reallocvector setnilvalue 	reallocvector setnilvalue 
cast ceillog 	cast ceillog 
lua 	lua 
runerror twoto 	runerror twoto 
lua newvector 	lua newvector 
gnode gnext 	gnode gnext 
setnilvalue gkey 	setnilvalue gkey 
setnilvalue gval 	setnilvalue gval 
cast 	cast 
gnode setarrayvector 	gnode setarrayvector 
setnodevector ttisnil 	setnodevector ttisnil 
setobjt lua 	setobjt lua 
setnum lua 	setnum lua 
reallocvector twoto 	reallocvector twoto 
ttisnil 	ttisnil 
gval setobjt 	gval setobjt 
lua key 	lua key 
tval gval 	tval gval 
lua freearray 	lua freearray 
twoto sizenode 	twoto sizenode 
resize 	resize 
numusearray numusehash 	numusearray numusehash 
countint computesizes 	countint computesizes 
resize lua 	resize lua 
lua link 	lua link 
obj gco 	obj gco 
cast 	cast 
cast setarrayvector 	cast setarrayvector 
setnodevector lua 	setnodevector lua 
freearray sizenode 	freearray sizenode 
lua freearray 	lua freearray 
lua free 	lua free 
ttisnil 	ttisnil 
gkey mainposition 	gkey mainposition 
ttisnil gval 	ttisnil gval 
getfreepos rehash 	getfreepos rehash 
lua lua 	lua lua 
mainposition key 	mainposition key 
tval 	tval 
gnext gnext 	gnext gnext 
gnext gnext 	gnext gnext 
setnilvalue gval 	setnilvalue gval 
gnext gnext 	gnext gnext 
gnext gkey 	gnext gkey 
gkey 	gkey 
lua barriert 	lua barriert 
lua ttisnil 	lua ttisnil 
gval gval 	gval gval 
cast num 	cast num 
hashnum ttisnumber 	hashnum ttisnumber 
gkey 	gkey 
luai numeq 	luai numeq 
nvalue gkey 	nvalue gkey 
gval gnext 	gval gnext 
hashstr ttisstring 	hashstr ttisstring 
gkey rawtsvalue 	gkey rawtsvalue 
gkey 	gkey 
gval gnext 	gval gnext 
ttype lua 	ttype lua 
getstr rawtsvalue 	getstr rawtsvalue 
nvalue lua 	nvalue lua 
number luai 	number luai 
numeq 	numeq 
cast num 	cast num 
nvalue lua 	nvalue lua 
getnum mainposition 	getnum mainposition 
lua rawequal 	lua rawequal 
obj key 	obj key 
tval 	tval 
gval gnext 	gval gnext 
lua cast 	lua cast 
ttisnil lua 	ttisnil lua 
runerror ttisnumber 	runerror ttisnumber 
luai numisnan 	luai numisnan 
nvalue 	nvalue 
lua runerror 	lua runerror 
newkey lua 	newkey lua 
getnum cast 	getnum cast 
setnvalue cast 	setnvalue cast 
num newkey 	num newkey 
lua 	lua 
getstr cast 	getstr cast 
setsvalue newkey 	setsvalue newkey 
ttisnil lua 	ttisnil lua 
